
Type_of_property,Price,Bedrooms,Energy class,Primary energy consumption,Furnished,Terrace,Terrace surface,Surface of the plot,Living room surface,Number of frontages,Construction year,Building condition,Outdoor parking space,Bathrooms,Shower rooms,Office,Toilets,Kitchen type,Heating type,postal code
house,€591000,3,Not specified,Not specified,0,0,0,730,0,0,0,0,0,2,0,0,0,0,0,3
house,€365000,3,D,399,0,Yes,0,244,0,3,1965,To be done up,0,1,0,0,1,Installed,Fuel oil,2930
house,€299000,5,B,122,0,0,50,126,16,2,0,Good,0,1,0,0,3,0,Gas,3300
house,€449000,3,D,317,0,0,0,219,0,3,1964,Good,0,1,0,0,2,0,Gas,9000
house,€449000,3,D,317,0,0,0,219,0,3,1964,Good,0,1,0,0,2,0,Gas,9040
house,€319000,2,C,246,No,0,36,2535,38,2,2006,Good,0,1,0,0,0,Installed,Gas,2270
house,€349000,6,D,328,No,Yes,0,370,0,2,1899,Just renovated,0,1,0,0,0,0,Gas,1601
house,€269000,4,F,787,0,0,0,161,0,4,1956,To renovate,0,1,0,0,2,0,Wood,8400
house,€249000,2,E,441,0,0,32,710,39,2,1930,Good,0,1,0,0,0,Semi equipped,Gas,3440
house,€1195000,4,A,55,0,Yes,0,302,0,3,2018,Good,0,2,0,Yes,2,0,0,8300
house,€695000,4,D,335,No,0,19,750,20,4,1981,Good,0,1,1,Yes,1,Installed,Gas,1700
house,€530000,3,D,191,No,0,9,123,24,2,1955,As new,0,2,1,0,3,USA hyper equipped,Gas,1180
house,€199000,4,F,1092,No,0,0,215,0,3,1930,To renovate,0,1,0,0,0,0,Electric,9870
house,€139000,3,F,748,No,Yes,0,136,30,2,0,To be done up,0,1,0,0,1,Semi equipped,Gas,8800
house,€135912,3,F,967,No,0,0,283,0,2,1939,To renovate,0,1,0,0,0,0,Wood,20
house,€142500,4,E,394,No,0,0,102,27,4,0,0,0,1,0,0,0,Installed,0,6530
house,€435000,4,F,510,No,Yes,0,5630,40,4,1941,0,0,0,1,0,2,Installed,Fuel oil,4920
house,€525000,5,F,549,No,0,0,900,0,2,0,To renovate,0,3,0,0,0,0,Fuel oil,20
house,€,3,F,509,0,Yes,0,1580,30,4,0,Good,0,1,0,0,1,0,Fuel oil,4520
house,€345000,4,A,97,No,0,0,312,0,2,2012,Good,0,1,0,0,2,Installed,Gas,8710
house,€375000,3,C,242,No,0,6,215,0,2,1973,To be done up,0,1,0,0,1,Hyper equipped,Gas,8301
house,€225000,4,F,883,No,0,0,321,0,2,1930,To renovate,0,0,0,Yes,0,0,Gas,8600
house,€245000,4,F,939,No,0,10,347,31,3,1951,To renovate,0,2,0,0,0,0,Gas,9240
house,€349000,5,Not specified,Not specified,No,0,0,0,0,4,0,0,0,0,0,0,0,Installed,Gas,1030
house,€715000,4,C,201,No,Yes,0,1488,48,3,1967,As new,0,4,0,0,0,Hyper equipped,Fuel oil,1410
house,€149000,2,E,485,No,0,0,127,0,2,0,To renovate,0,1,0,0,0,0,Gas,8420
house,€,1,B,113,0,0,0,149,19,2,2009,Just renovated,0,0,1,0,1,Installed,Gas,3
house,€470000,3,D,336,No,0,0,570,0,4,1968,0,0,1,0,0,0,0,Gas,3080
house,€1490,2,F,797,No,0,0,540,24,4,1951,To be done up,0,1,0,0,0,0,Gas,9800
house,€,2,G,543,No,0,0,165,17,3,0,Good,0,1,0,0,2,Installed,Gas,7340
house,€249000,4,B,135,0,Yes,0,140,0,0,0,Good,0,1,0,0,1,0,Gas,8450
house,€,3,D,317,0,0,15,803,33,4,1991,Just renovated,0,1,0,Yes,2,Installed,Electric,1450
house,€,2,F,1344,No,0,0,249,29,3,1939,To renovate,0,0,0,0,0,0,Electric,9260
house,€,2,B,99,0,0,6,0,30,3,0,As new,0,1,0,0,1,Not installed,0,4210
house,€495000,4,D,302,0,0,40,1389,0,3,0,0,0,2,0,Yes,3,Installed,Gas,1320
house,€435000,3,C,231,0,0,0,680,57,4,0,0,0,1,1,0,2,Installed,Gas,1325
house,€349000,3,D,306,0,0,14,411,34,2,1764,To be done up,0,1,0,Yes,2,Semi equipped,Fuel oil,1370
house,€449000,4,C,231,No,0,0,2514,0,4,1993,To be done up,0,1,0,0,0,0,Gas,3520
house,€169000,2,F,766,0,0,0,46,0,2,0,Good,0,1,0,0,2,Installed,Electric,9100
house,€329000,3,Not specified,Not specified,0,0,0,0,0,4,0,0,0,1,0,0,1,0,0,7134
house,€420000,5,B,103,0,Yes,0,140,30,2,2012,0,0,1,1,0,2,USA hyper equipped,Gas,1745
house,€695000,5,G,623,0,Yes,0,192,0,2,0,To renovate,0,5,5,0,5,Installed,Gas,1090
house,€525000,2,G,451,0,Yes,0,158,15,2,1937,To be done up,0,2,2,0,3,0,Gas,1090
house,€495000,5,B,135,0,0,0,0,40,2,0,0,0,2,0,Yes,3,0,Gas,20
house,€349000,3,B,104,0,0,0,0,0,3,1994,Good,0,1,0,0,2,Semi equipped,Gas,3800
house,€217000,2,D,314,0,0,0,196,0,3,0,0,0,0,0,0,1,0,0,8600
house,€2.800,1,F,1079,No,0,0,95,0,3,1874,0,0,1,0,0,0,0,Gas,9170
house,€.,4,C,209,0,0,0,852,44,0,1950,0,0,1,1,0,2,0,Fuel oil,1450
house,€,2,C,207,0,0,0,0,31,3,0,Just renovated,0,1,0,0,1,Installed,Gas,5060
house,€429000,4,D,380,0,0,0,929,0,3,1874,Good,0,1,0,0,2,Installed,Gas,3460
house,€649000,4,D,351,0,Yes,0,3005,0,4,1978,Good,0,2,0,0,3,Installed,Fuel oil,3550
house,€949000,5,A,50,0,Yes,0,2708,0,4,2011,Good,0,2,0,0,2,0,0,3550
house,€229000,2,B,178,0,Yes,0,56,0,0,0,Just renovated,0,1,0,0,2,0,0,8400
house,€346000,4,Not specified,Not specified,0,0,21,0,47,3,2022,0,0,1,0,0,2,Installed,Gas,3272
house,€274000,2,C,282,0,0,0,165,0,2,1925,Good,0,2,0,0,2,Installed,Gas,2900
house,€340000,4,Not specified,Not specified,No,Yes,0,2103,17,3,2023,0,0,1,0,0,2,0,0,4400
house,€269000,4,C,222,No,0,10,0,32,2,0,To be done up,0,1,1,Yes,1,Semi equipped,Gas,5100
house,€349000,4,C,217,0,0,25,142,35,2,2016,As new,0,1,0,0,3,Installed,Gas,2100
house,€227000,4,F,899,0,0,0,275,84,3,1947,To be done up,0,1,0,0,1,0,Fuel oil,3400
house,€,4,E,380,0,Yes,0,785,26,2,1874,To renovate,0,1,0,0,1,Semi equipped,Fuel oil,4400
house,€350000,4,F,Not specified,No,0,0,906,0,4,0,0,0,2,0,0,0,0,Fuel oil,1470
house,€,2,E,402,0,0,0,470,0,3,1937,Good,0,0,1,0,1,Installed,Fuel oil,4520
house,€459000,3,A,97,0,Yes,0,497,0,0,0,Just renovated,0,1,0,0,2,0,Gas,8450
house,€495000,3,A,49,0,0,21,201,30,3,2021,As new,0,2,0,0,2,Installed,0,1730
house,€165000,3,F,1075,0,Yes,0,168,0,3,1890,To restore,0,0,0,0,0,Not installed,0,1745
house,€260000,3,F,603,No,0,9,380,0,4,1874,Good,0,2,0,0,0,Hyper equipped,Gas,9190
house,€290000,3,E,407,0,0,22,257,50,3,1961,Just renovated,0,1,0,0,2,0,Gas,4040
house,€159900,3,E,382,0,0,0,112,20,2,0,Good,0,1,0,0,1,Semi equipped,Gas,6040
house,€429900,3,B,168,0,Yes,0,2160,0,2,0,As new,0,0,2,0,3,Installed,Electric,1495
house,€320000,3,E,364,No,Yes,0,2300,23,4,1991,Good,0,1,0,Yes,0,Installed,Fuel oil,6900
house,€249000,2,D,320,No,0,13,181,0,2,1918,To renovate,0,1,0,0,0,0,Gas,1500
house,€185000,3,F,444,0,Yes,0,170,0,2,0,To be done up,0,0,1,0,1,0,Gas,3
house,€580000,3,Not specified,Not specified,0,0,0,477,0,4,1948,Good,0,1,0,0,2,0,Gas,4524
house,€385000,3,D,296,No,0,0,720,0,4,0,0,0,1,0,Yes,0,0,Gas,1460
house,€325000,3,C,220,0,Yes,0,315,0,0,0,Good,0,1,0,0,2,0,Electric,8450
house,€472000,4,E,350,0,Yes,0,5500,0,4,0,0,0,1,1,0,0,0,Pellet,7387
house,€30000,2,D,307,0,Yes,0,80,0,2,0,To restore,0,1,0,0,0,0,0,7300
house,€368000,3,Not specified,Not specified,0,0,0,198,42,2,2023,Good,0,1,0,0,2,0,0,8530
house,€499000,4,F,1092,0,0,0,2674,0,4,1965,Good,0,2,0,0,0,0,Gas,2360
house,€495000,4,E,488,0,0,0,1122,0,3,1995,To renovate,0,2,0,0,0,0,0,2310
house,€239000,4,F,440,0,0,0,240,0,0,0,0,0,2,0,0,0,0,Gas,7500
house,€315000,3,D,335,0,0,0,800,0,0,0,0,0,1,0,0,0,0,Fuel oil,7700
house,€149000,4,E,362,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Gas,7700
house,€165000,4,F,482,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Gas,7700
house,€265000,3,D,358,No,0,0,188,26,2,1956,Good,0,1,0,0,0,0,Gas,9200
house,€185000,4,D,296,0,0,0,160,0,0,0,Just renovated,0,1,0,0,1,0,0,7900
house,€385000,6,B,139,0,0,0,790,0,0,0,Just renovated,0,3,0,0,3,Installed,0,7911
house,€449000,3,B,107,0,Yes,0,252,0,2,0,As new,0,2,0,0,3,Installed,Gas,8310
house,€),4,B,116,0,0,0,284,33,2,2010,0,0,1,1,0,3,Installed,Fuel oil,1450
house,€),4,B,116,0,0,0,284,33,2,2010,0,0,1,1,0,3,Installed,Fuel oil,1457
house,€),4,B,116,0,0,0,284,33,2,2010,0,0,1,1,0,3,Installed,Fuel oil,5030
house,€,2,E,388,No,0,20,373,17,3,0,0,0,0,1,0,1,Installed,0,3
house,€169000,2,G,620,0,0,0,166,45,3,1930,To be done up,0,1,0,0,1,Installed,Gas,5004
house,€380000,3,Not specified,Not specified,0,0,15,0,0,2,0,Just renovated,0,1,1,0,3,Installed,Gas,1654
house,€579000,5,E,406,0,0,10,264,0,3,0,0,0,1,1,0,2,0,0,1820
house,€,2,G,439,0,0,2,0,0,2,0,Good,0,0,2,0,2,0,Gas,1020
house,€315000,3,Not specified,Not specified,0,0,0,0,0,3,0,0,0,1,1,Yes,2,0,0,1020
house,€179000,3,G,818,0,0,25,225,33,2,0,To be done up,0,1,0,0,1,0,0,5060
house,€,4,B,105,0,Yes,0,186,30,3,2023,0,0,2,0,0,2,Not installed,0,6220
house,€,3,E,417,0,0,20,1247,25,4,1983,To be done up,0,1,1,Yes,1,Installed,Fuel oil,4950
house,€55,4,Not specified,Not specified,0,Yes,0,263,0,2,0,0,0,0,0,0,0,0,0,8600
house,€359750,3,A,29,0,Yes,0,325,0,4,0,0,0,0,0,Yes,0,0,0,9600
house,€349000,2,E,394,0,0,10,543,18,4,1953,0,0,1,0,0,2,Semi equipped,Fuel oil,3
house,€148000,2,G,776,No,0,0,1841,33,4,0,0,0,1,1,0,1,Not installed,Carbon,6464
house,€448000,4,B,144,No,0,10,1600,60,4,2000,0,0,1,1,0,2,Installed,Fuel oil,6533
house,€495000,3,F,2012,0,0,0,0,37,4,1900,To renovate,0,1,0,0,2,Semi equipped,Carbon,9500
house,€145000,3,B,160,0,Yes,0,70,25,2,1900,0,0,1,0,0,1,Not installed,Gas,9500
house,€500000,4,Not specified,Not specified,0,0,0,126,0,2,0,0,0,2,0,0,0,0,0,9000
house,€485000,3,F,479,No,0,0,670,0,4,1972,To renovate,0,2,0,Yes,0,0,Fuel oil,20
house,€485000,3,F,479,No,0,0,670,0,4,1972,To renovate,0,2,0,Yes,0,0,Fuel oil,1410
house,€210000,6,F,841,0,0,0,70,0,0,0,To renovate,0,1,0,0,1,0,0,2060
house,€,3,D,302,0,0,0,594,0,3,0,Just renovated,0,1,0,0,1,Installed,Gas,7332
house,€,3,E,369,0,0,21,310,0,4,0,Good,0,1,0,0,1,0,Gas,7370
house,€,2,E,359,0,0,27,166,29,2,0,Good,0,1,0,0,1,0,Gas,7301
house,€495000,3,C,270,Yes,0,0,448,34,3,1960,Good,0,1,0,0,0,Installed,Gas,20
house,€349000,5,F,775,0,0,0,500,0,2,0,0,0,0,0,0,0,0,0,9500
house,€435000,3,C,236,No,0,0,160,34,0,1935,As new,0,1,0,0,1,Hyper equipped,Gas,9070
house,€320500,3,Not specified,Not specified,0,Yes,0,234,0,3,2021,Good,0,1,0,0,2,Installed,0,9600
house,€299000,4,B,195,No,0,20,171,0,2,1933,As new,0,1,0,0,2,Installed,Gas,8500
house,€349000,3,F,712,No,Yes,0,858,0,4,1969,To be done up,0,1,0,0,1,Installed,Pellet,8560
house,€479000,4,B,162,0,0,78,599,50,3,2007,0,0,1,0,0,2,Hyper equipped,Gas,2320
house,€385000,4,G,549,0,0,10,850,0,4,1978,Good,0,2,0,0,2,Semi equipped,Gas,4671
house,€200000,2,Not specified,Not specified,No,0,0,0,0,4,1975,Good,0,1,0,No,1,0,Fuel oil,19015
house,€285000,3,B,124,No,0,0,116,35,2,0,0,0,1,0,No,2,Installed,0,9900
house,€329000,3,B,195,No,0,0,80,0,0,0,As new,0,1,0,No,1,Installed,0,9000
house,€295000,5,C,293,No,0,0,290,0,2,1950,Good,0,1,0,No,2,0,0,9100
house,€219000,2,D,381,No,0,0,0,0,2,0,Good,0,1,0,No,1,0,0,9000
house,€249900,3,D,292,No,0,66,330,20,3,0,To be done up,0,1,1,0,2,Installed,Gas,4100
house,€165000,4,D,329,No,0,15,131,17,3,1930,As new,0,1,1,0,1,Installed,Electric,4100
house,€264000,4,F,1417,No,0,0,1082,0,4,1961,0,0,1,0,No,1,Installed,Fuel oil,3680
house,€400000,0,F,561,No,0,0,1155,0,0,1918,To renovate,0,0,0,No,0,0,Fuel oil,3360
house,€360000,3,C,221,No,0,0,0,0,0,1918,0,0,0,0,No,0,0,0,3360
house,€259000,1,B,135,No,0,0,0,35,0,0,Good,0,1,0,No,2,0,0,8310
house,€595/month,3,E,451,0,Yes,0,276,0,3,0,To be done up,0,2,0,0,2,Semi equipped,Fuel oil,9230
house,€382231,3,Not specified,Not specified,No,0,13,0,38,3,2023,As new,0,2,0,No,2,Installed,0,9230
house,€373016,3,Not specified,Not specified,No,0,13,150,38,2,2023,As new,0,2,0,No,2,Installed,0,9230
house,€269500,3,C,257,0,Yes,0,188,0,3,1969,Good,0,1,0,0,2,Installed,Gas,8582
house,€519000,3,Not specified,Not specified,0,Yes,0,405,0,4,0,0,0,1,0,0,2,0,0,8792
house,€430000,3,Not specified,Not specified,0,Yes,0,273,0,2,0,Good,0,2,0,0,2,Installed,0,8540
house,€140000,2,F,673,0,0,0,56,19,2,1918,To renovate,0,1,0,0,1,Not installed,0,2850
house,€425000,3,B,181,0,0,0,1140,0,4,0,As new,0,1,1,0,2,0,0,1540
house,€385000,4,Not specified,Not specified,No,0,0,100,0,2,0,To be done up,0,3,0,0,0,0,Gas,1702
house,€449000,2,C,171,0,0,31,630,29,3,1885,As new,0,0,1,0,2,Installed,Gas,1495
house,€435000,4,G,573,0,0,0,1070,34,4,1850,To renovate,0,2,0,0,2,0,Fuel oil,1470
house,€435000,4,G,573,0,0,0,1070,34,4,1850,To renovate,0,2,0,0,2,0,Fuel oil,27
house,€665000,3,D,330,0,0,100,1501,69,4,0,As new,0,2,0,0,2,USA installed,Fuel oil,3
house,€395000,4,E,467,No,0,50,320,47,3,1966,Good,0,1,1,0,2,USA hyper equipped,Fuel oil,9470
house,€435000,4,G,573,0,0,0,1070,34,4,1850,To renovate,0,2,0,0,2,0,Fuel oil,1400
house,€599000,5,F,464,0,0,30,1553,42,4,1975,To be done up,0,2,0,0,0,0,Fuel oil,27
house,€435000,4,G,573,0,0,0,1070,34,4,1850,To renovate,0,2,0,0,2,0,Fuel oil,3
house,€449990,4,D,324,0,0,175,692,42,4,1923,Good,0,1,0,Yes,2,0,0,1495
house,€599000,5,E,464,0,0,30,1553,42,4,1975,To be done up,0,2,0,0,0,0,Fuel oil,1640
house,€160000,3,E,402,0,0,30,680,0,2,0,To be done up,0,1,0,0,1,Installed,Gas,27
house,€435000,4,G,573,0,0,0,1070,34,4,1850,To renovate,0,2,0,0,2,Installed,Fuel oil,1401
house,€297500,3,C,254,No,0,25,212,26,3,1976,0,0,0,1,0,2,Installed,Gas,27
house,€320000,3,G,613,0,0,0,1310,0,4,0,To be done up,0,1,0,0,2,Installed,Fuel oil,6150
house,€240000,3,E,372,0,0,15,420,0,3,0,Good,0,0,1,0,1,Installed,Gas,6150
house,€350000,4,Not specified,Not specified,0,Yes,0,1032,0,4,0,0,0,2,0,0,0,Installed,Gas,7860
house,€455000,3,B,154,0,Yes,0,368,0,3,0,Good,0,3,0,0,3,0,Gas,2950
house,€315000,5,E,402,No,0,0,1834,31,4,2001,Good,0,1,0,No,1,Installed,Fuel oil,5370
house,€315000,5,E,402,No,0,0,1834,31,4,2001,Good,0,1,0,No,1,0,Fuel oil,6940
house,€360000,3,D,324,0,0,0,1711,0,4,0,0,0,0,0,0,0,0,0,5070
house,€590000,4,Not specified,Not specified,0,0,110,438,35,3,1925,Just renovated,0,1,1,0,3,0,0,1780
house,€325000,3,E,475,No,0,0,975,0,4,1947,Good,0,1,0,0,0,0,Fuel oil,3570
house,€249000,4,F,426,0,0,15,263,0,3,0,Just renovated,0,1,0,0,2,Installed,Fuel oil,7022
house,€429000,4,E,386,0,0,30,3538,50,4,0,To be done up,0,1,1,Yes,2,0,Fuel oil,4122
house,€355000,4,B,160,0,Yes,0,100,45,0,0,Just renovated,0,1,0,0,2,0,Gas,8490
house,€329000,4,C,227,0,Yes,0,88,0,2,0,Good,0,1,0,0,2,0,Gas,8000
house,€249000,3,F,640,0,0,0,731,30,4,1958,Good,0,0,0,0,0,0,Gas,8530
house,€297000,3,B,144,0,0,0,232,0,2,1974,Good,0,1,0,0,2,0,Gas,8520
house,€465000,5,Not specified,Not specified,No,0,0,683,0,4,1976,0,0,0,0,0,0,Installed,Gas,1300
house,€375000,3,A,96,0,0,0,590,31,3,2015,Good,0,1,0,0,2,0,Gas,8550
house,€365000,4,D,383,0,0,0,782,0,4,1983,Good,0,1,0,0,3,0,Pellet,2381
house,€529000,3,A,25,0,0,0,730,0,4,2020,Good,0,1,0,0,2,0,0,2560
house,€399000,4,B,197,No,Yes,0,140,0,2,1978,As new,0,2,0,0,0,0,0,2180
house,€288000,3,D,397,0,0,0,101,0,2,1955,Good,0,1,0,0,1,0,Gas,9040
house,€265000,3,G,513,No,0,50,0,40,0,1930,Good,0,1,0,0,0,Hyper equipped,0,3
house,€365000,3,C,300,No,Yes,0,1053,0,3,1965,To be done up,0,1,0,Yes,0,0,Gas,8750
house,€465000,4,D,353,No,0,0,399,49,3,1991,0,0,1,0,Yes,0,0,Electric,1850
house,€199000,3,E,370,No,0,0,80,0,3,1874,Good,0,1,0,0,0,0,Gas,5300
house,€175000,2,C,244,0,0,0,32,0,2,0,Good,0,1,0,0,1,Installed,0,9400
house,€225000,4,E,406,No,0,13,220,16,2,0,0,0,1,0,0,0,0,Gas,4040
house,€169000,2,G,714,No,0,18,195,24,2,0,To be done up,0,1,0,0,0,0,Fuel oil,4432
house,€430000,5,Not specified,Not specified,No,0,35,1200,0,4,1974,To renovate,0,2,0,Yes,0,0,Fuel oil,9870
house,€189000,5,E,447,0,Yes,0,182,0,2,1938,To renovate,0,1,0,0,0,0,0,9200
house,€149000,3,F,878,0,0,0,180,0,3,1930,To renovate,0,0,1,0,1,0,0,2590
house,€,3,Not specified,Not specified,0,0,0,3090,0,4,0,0,0,0,0,0,0,0,0,5360
house,€729000,4,Not specified,Not specified,0,0,0,532,0,4,0,0,0,1,0,0,0,0,0,2970
house,€160000,3,E,384,No,0,21,104,35,2,0,Good,0,1,1,0,1,Installed,Gas,7300
house,€595000,4,B,200,0,Yes,0,8334,0,0,0,Just renovated,0,1,0,0,2,0,Gas,2490
house,€248000,0,F,973,No,0,0,1390,0,4,1935,To renovate,0,0,0,0,0,0,Pellet,3520
house,€369000,3,B,113,0,0,74,53,25,4,2018,Good,0,2,0,0,2,USA hyper equipped,Gas,6900
house,€425000,3,D,391,No,0,0,768,36,4,1969,To be done up,0,1,0,0,0,0,Gas,2350
house,€554900,3,A,65.51,No,0,0,403,0,3,2015,As new,0,1,0,0,0,Installed,Gas,8570
house,€1480000,6,Not specified,Not specified,No,Yes,0,350,0,2,0,To renovate,0,0,0,0,0,Semi equipped,Gas,1050
house,€740000,6,Not specified,Not specified,No,Yes,0,190,0,2,0,To renovate,0,0,0,0,0,Semi equipped,Gas,1050
house,€740000,6,Not specified,Not specified,No,Yes,0,160,0,2,0,To renovate,0,0,0,0,0,Semi equipped,Gas,1050
house,€599000,3,Not specified,Not specified,0,0,0,600,0,4,0,0,0,0,0,0,0,0,0,3128
house,€585000,3,C,244,No,Yes,0,1353,43,4,0,0,0,2,0,No,2,Installed,Fuel oil,1380
house,€120000,4,Not specified,Not specified,0,0,0,20,67,2,0,To restore,0,1,0,0,2,0,Gas,7860
house,€345000,4,C,196,No,0,0,2185,16,4,0,Good,0,2,0,0,0,0,Gas,5300
house,€.,3,E,390,0,0,0,1230,0,3,0,To renovate,0,1,0,0,1,Installed,Gas,1460
house,€545000,4,A,56,No,0,20,241,36,3,2014,As new,0,1,0,0,2,Hyper equipped,Gas,1780
house,€.,1,F,494,No,Yes,0,147,0,3,0,To renovate,0,1,0,0,0,0,Pellet,6030
house,€499000,3,D,394,0,0,0,1002,0,4,0,Good,0,1,0,0,1,0,Fuel oil,20
house,€179000,3,Not specified,Not specified,No,0,14,90,15,2,1905,To renovate,0,1,1,0,1,Not installed,Fuel oil,20
house,€525000,3,E,274,0,0,30,269,28,3,1952,As new,0,1,0,0,1,USA installed,Gas,1080
house,€425000,5,B,109,0,0,0,1525,0,4,0,0,0,2,0,0,2,Installed,Fuel oil,7604
house,€245000,3,C,300,0,Yes,0,1046,0,4,1973,Good,0,1,0,0,0,0,Fuel oil,3680
house,€569500,3,A,63,0,Yes,0,878,0,4,1983,Good,0,2,0,0,0,Not installed,0,4731
house,€270000,3,D,Not specified,0,Yes,0,25,34,2,0,Good,0,1,0,0,1,0,0,7971
house,€1250000,6,D,340,0,0,0,1087,63,4,1918,Good,0,3,0,0,0,0,Gas,1500
house,€750/month,3,D,298,0,Yes,0,510,0,3,1925,0,0,1,0,Yes,1,Semi equipped,Pellet,7134
house,€299500,3,F,778,0,Yes,0,586,36,4,0,0,0,0,0,0,0,0,Fuel oil,1674
house,€655000,4,C,144,0,0,30,469,38,2,1998,0,0,1,1,Yes,0,Hyper equipped,0,1082
house,€1595000,5,E,220,0,0,30,1200,50,3,1920,Good,0,2,0,0,3,Hyper equipped,Gas,1170
house,€265000,3,E,403,0,Yes,0,534,25,0,0,Good,0,1,0,0,1,0,Gas,9600
house,€365000,3,C,271,No,Yes,0,799,0,3,1961,To be done up,0,1,0,0,0,0,Gas,8750
house,€539500,3,C,269,0,Yes,0,300,0,0,0,Just renovated,0,1,0,0,2,0,Gas,2930
house,€,3,Not specified,Not specified,0,0,0,929,0,4,0,0,0,0,0,0,0,0,0,5544
house,€230000,2,F,497,0,0,0,326,34,2,0,As new,0,2,0,0,2,Semi equipped,Fuel oil,3
house,€549000,4,F,324,0,0,0,124,28,2,0,Good,0,0,1,0,2,0,Gas,1140
house,€389000,5,C,183,0,0,0,800,40,4,0,Just renovated,0,2,0,0,2,Installed,Gas,6280
house,€175000,3,D,273,0,Yes,0,166,0,2,0,Just renovated,0,1,1,0,2,Installed,Gas,7700
house,€270000,3,F,506,No,0,0,230,26,2,1936,0,0,1,0,0,0,0,Gas,9240
house,€319000,4,E,488,No,0,0,214,8,3,1951,To be done up,0,1,0,0,0,Hyper equipped,Gas,20
house,€165000,3,Not specified,Not specified,0,0,0,380,31,0,0,To restore,0,1,0,0,1,0,Fuel oil,6971
house,€249000,3,E,440,0,0,0,33,0,2,1953,0,0,1,0,0,1,0,Gas,2150
house,€449000,3,B,171,0,0,17,837,18,4,1980,As new,0,1,0,Yes,1,Hyper equipped,Gas,9420
house,€269000,6,C,214,No,Yes,0,105,0,2,0,As new,0,1,0,0,0,0,0,3800
house,€590000,4,C,225,No,Yes,0,107,0,2,0,0,0,1,0,Yes,2,0,Gas,9000
house,€230000,3,E,380,No,0,22,745,39,3,1930,To be done up,0,1,0,Yes,2,Semi equipped,Electric,20
house,€760000,3,B,156,No,0,0,431,39,4,2008,Good,0,2,0,0,0,0,Gas,20
house,€389000,3,Not specified,Not specified,No,Yes,0,489,0,3,0,As new,0,1,0,0,0,Installed,0,2250
house,€365000,3,Not specified,Not specified,No,Yes,0,619,0,4,1981,Good,0,1,0,0,0,0,Electric,3140
house,€,4,Not specified,Not specified,0,0,0,1160,0,3,0,0,0,2,0,0,0,0,0,6567
house,€,3,Not specified,Not specified,0,0,0,311,0,2,0,0,0,1,0,0,0,0,0,6567
house,€,3,Not specified,Not specified,0,0,0,311,0,2,0,0,0,1,0,0,0,0,0,6567
house,€,4,Not specified,Not specified,0,0,0,1228,0,3,0,0,0,2,0,0,0,0,0,6567
house,€249000,3,F,483,No,0,20,375,19,3,0,To be done up,0,2,1,0,2,Installed,Fuel oil,6890
house,€270000,2,G,587,No,0,0,1010,36,4,0,To renovate,0,1,0,Yes,1,Not installed,0,20
house,€539000,7,B,194,0,Yes,0,662,0,4,1991,As new,0,1,0,0,0,Installed,Gas,9140
house,€799000,6,E,255,No,Yes,0,10,0,2,1930,0,0,3,0,0,0,0,Gas,1210
house,€229000,8,E,424,0,0,0,0,0,0,0,Good,0,2,0,0,2,0,Gas,8400
house,€245000,4,A,97,0,Yes,0,100,0,2,0,Good,0,1,0,0,2,0,0,8760
house,€155000,2,C,254,0,0,0,470,0,0,0,0,0,1,0,0,1,Not installed,0,7080
house,€398000,3,B,186,0,0,0,0,43,0,1980,As new,0,1,0,No,1,Installed,0,3550
house,€599000,4,C,230,No,0,0,5500,0,0,0,0,0,1,0,No,0,0,0,3990
house,€360000,3,C,284,0,Yes,0,545,20,3,1953,Good,0,1,0,Yes,2,Semi equipped,Fuel oil,1760
house,€440000,3,B,140,0,0,0,383,32,2,1961,Just renovated,0,1,0,0,2,Installed,Gas,2180
house,€169000,1,D,264,0,0,0,0,0,0,0,Good,0,1,0,0,1,0,Gas,5030
house,€155000,2,G,773,No,0,25,615,28,3,0,To renovate,0,1,0,0,1,Not installed,Electric,4360
house,€1375000,6,G,406,No,0,123,818,42,2,1920,Good,0,3,0,Yes,4,Hyper equipped,Gas,1150
house,€130000,4,D,328,0,0,0,0,0,3,0,To renovate,0,1,0,0,0,0,0,6150
house,€215000,4,G,651,No,Yes,0,469,25,3,0,To renovate,0,1,0,0,0,0,Gas,7140
house,€399000,4,C,259,0,Yes,0,320,45,2,1918,As new,0,1,0,0,1,0,Gas,2110
house,€445000,4,B,200,0,0,29,639,33,3,1985,Good,0,1,0,Yes,2,Semi equipped,Gas,9120
house,€,4,D,364,0,0,2,55,0,2,1938,To be done up,0,1,0,0,2,Semi equipped,Gas,2640
house,€469000,3,B,200,0,0,0,817,35,4,1971,Good,0,1,0,0,2,Installed,Gas,9170
house,€559000,2,Not specified,Not specified,0,0,140,1725,32,4,2014,Good,0,1,0,0,1,Installed,Gas,4566
house,€275000,3,F,540,0,0,25,300,27,3,1965,Good,0,1,0,0,1,Installed,Gas,9190
house,€145000,2,D,337,No,Yes,0,120,13,2,1887,Good,0,1,1,0,1,Installed,Gas,7140
house,€99000,2,Not specified,Not specified,0,Yes,0,209,0,2,2017,As new,0,1,0,0,0,Not installed,0,6141
house,€526340,4,A,30,No,0,22,206,26,2,2023,As new,0,2,1,0,2,Installed,0,20
house,€150000,1,D,302,0,0,0,85,0,2,0,To renovate,0,1,0,0,0,Not installed,Fuel oil,6780
